YEAR_MONTH,SIDO,TARGET_COUNT,TEMP_AVG,TEMP_MAX,HUMIDITY,RAIN,THI,CPI_AGRI,CPI_TOTAL,RESTAURANT_DENSITY,VIOLATION_RATE,TARGET
2026-03,제주특별자치도,0.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,24251,0.0,0
2026-03,울산광역시,8.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,19964,0.4007212983370066,1
2026-03,경상남도,9.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,67454,0.13342425949535983,0
2026-03,경기도,27.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,183285,0.14731156395777067,0
2026-03,부산광역시,33.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,55922,0.5901076499409893,1
2026-03,인천광역시,5.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,41726,0.11982936298710636,0
2026-03,서울특별시,10.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,138619,0.07214018280322322,0
2026-03,광주광역시,4.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,22065,0.1812825742125538,1
2026-03,경상북도,5.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,54980,0.09094216078574027,0
2026-03,충청남도,63.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,42097,1.4965436967004775,1
2026-03,충청북도,1.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,31440,0.031806615776081425,0
2026-03,전북특별자치도,5.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,31373,0.15937270901730788,0
2026-03,전라남도,3.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,37127,0.08080372774530666,0
2026-03,세종특별자치시,1.0,7.568370958185689,25.3,63.85303497968342,67.8298969072165,48.01873224613504,126.95,118.8,4829,0.2070822116380203,1
