YEAR_MONTH,SIDO,TARGET_COUNT,RESTAURANT_DENSITY,VIOLATION_RATE,CPI_TOTAL,THI,RATE_SCORE,RATE_TREND,TREND_SCORE,CPI_PRESSURE_SCORE,HOTSPOT_REPEAT_COUNT_3M,HOTSPOT_REPEAT_SCORE,CLIMATE_CAUTION_FLAG,FSIPI,FSIPI_GRADE,TARGET
2026-01,울산광역시,4.0,19964,0.2003606491685033,118.03,37.281032920297086,82.6086956521739,20.03606491685033,98.46547314578005,89.25831202046037,1.0,33.33333333333333,0,81.84995737425405,1등급·매우 높음,1
2025-08,전북특별자치도,34.0,31373,1.0837344213176936,116.45,78.49616926828206,98.20971867007673,-0.028317597716242215,53.96419437340153,63.171355498721226,2.0,66.66666666666666,1,80.95055413469737,1등급·매우 높음,1
2025-09,강원특별자치도,11.0,43926,0.2504211628648181,117.06,72.26859651924399,86.18925831202046,9.34359722465022,96.41943734015345,71.86700767263427,1.0,33.33333333333333,1,80.80136402387042,1등급·매우 높음,1
2025-12,부산광역시,14.0,55922,0.2503486999749651,117.57,41.42148908059404,85.93350383631714,1.7859808160146382,86.70076726342711,84.91048593350384,1.0,33.33333333333333,0,80.67348678601876,1등급·매우 높음,1
2024-11,전북특별자치도,153.0,31373,4.87680489592962,114.4,51.50983011087168,100.0,26.818505160405508,99.61636828644501,15.34526854219949,1.0,33.33333333333333,0,80.55839727195226,1등급·매우 높음,1
2025-02,경상남도,23.0,67454,0.3409731075992528,116.08,38.141470081779424,90.53708439897699,0.4487632696239079,72.63427109974424,41.432225063938624,3.0,100.0,0,80.53708439897699,1등급·매우 높음,1
2025-02,부산광역시,32.0,55922,0.5722255999427774,116.08,38.141470081779424,96.16368286445012,2.183999692284224,89.00255754475704,41.432225063938624,1.0,33.33333333333333,0,80.2387041773231,1등급·매우 높음,1
2024-11,인천광역시,76.0,41726,1.8214063174040167,114.4,51.50983011087168,99.23273657289002,26.818505160405508,99.61636828644501,15.34526854219949,1.0,33.33333333333333,0,80.13640238704178,1등급·매우 높음,1
2025-06,경기도,49.0,183285,0.2673432086641023,116.31,70.97058460731459,88.49104859335038,0.10909205951626402,65.47314578005115,54.47570332480819,3.0,100.0,0,79.93606138107417,2등급·높음,1
2025-03,전북특별자치도,10.0,31373,0.3187454180346157,116.29,48.30477583011704,90.02557544757033,14.93928981707099,97.69820971867009,50.127877237851656,1.0,33.33333333333333,0,79.90622335890878,2등급·높음,1
2026-02,대전광역시,4.0,23164,0.1726817475392851,118.4,42.12641637472754,79.923273657289,0.6497793349378558,75.70332480818415,93.60613810741688,2.0,66.66666666666666,0,79.80605285592499,2등급·높음,1
2025-02,세종특별자치시,2.0,4829,0.4141644232760406,116.08,38.141470081779424,93.86189258312021,4.367308078646484,92.8388746803069,41.432225063938624,1.0,33.33333333333333,0,79.73998294970161,2등급·높음,1
2025-04,경기도,65.0,183285,0.3546389502687072,116.38,56.031464941879086,91.56010230179028,1.6556609365345434,85.93350383631714,58.82352941176471,1.0,33.33333333333333,0,79.70161977834613,2등급·높음,1
2024-08,광주광역시,13.0,22065,0.5891683661907999,114.54,79.53516619543673,96.9309462915601,1.3803906505541077,83.63171355498721,19.69309462915601,2.0,66.66666666666666,1,79.65899403239558,2등급·높음,1
2025-06,대전광역시,7.0,23164,0.3021930581937489,116.31,70.97058460731459,89.769820971867,2.8095214682559226,90.7928388746803,54.47570332480819,1.0,33.33333333333333,0,79.03665814151746,2등급·높음,1
2025-12,대전광역시,4.0,23164,0.1726817475392851,117.57,41.42148908059404,79.923273657289,6.489981828050889,94.8849104859335,84.91048593350384,1.0,33.33333333333333,0,79.00468883205455,2등급·높음,1
2025-03,대구광역시,10.0,37976,0.2633242047609015,116.29,48.30477583011704,87.97953964194375,1.0568534302820212,80.81841432225065,50.127877237851656,2.0,66.66666666666666,0,78.7382779198636,2등급·높음,1
2026-03,세종특별자치시,1.0,4829,0.2070822116380203,118.8,48.01873224613504,83.50383631713555,0.4662287224866774,73.1457800511509,97.9539641943734,1.0,33.33333333333333,0,78.58269394714408,2등급·높음,1
2025-07,경기도,47.0,183285,0.2564312409635267,116.52,77.75407159005208,87.0843989769821,-0.12012116622036652,51.91815856777494,67.51918158567774,3.0,100.0,1,78.40792838874681,2등급·높음,1
2025-04,울산광역시,5.0,19964,0.2504508114606291,116.38,56.031464941879086,86.44501278772378,3.3343336334233618,91.56010230179028,58.82352941176471,1.0,33.33333333333333,0,78.01364023870417,2등급·높음,1
2024-12,충청남도,15.0,42097,0.3563199277858279,114.91,40.892561338146805,91.81585677749361,7.790366926282228,95.39641943734016,32.73657289002558,1.0,33.33333333333333,0,77.82182438192669,2등급·높음,1
2025-01,경상남도,20.0,67454,0.2964983544341328,115.71,37.60077504162818,89.51406649616368,1.0658275051442827,81.07416879795396,37.084398976982094,2.0,66.66666666666666,0,77.67689684569481,2등급·높음,1
2024-07,경기도,80.0,183285,0.4364787080230242,114.13,77.3364558671032,94.8849104859335,1.5309507203973667,84.91048593350384,10.997442455242968,2.0,66.66666666666666,1,77.48508098891732,2등급·높음,1
2024-07,광주광역시,12.0,22065,0.5438477226376615,114.13,77.3364558671032,95.9079283887468,4.503186004097903,93.09462915601023,10.997442455242968,1.0,33.33333333333333,1,76.35123614663256,2등급·높음,1
2025-05,대구광역시,9.0,37976,0.2369917842848114,116.27,61.52183005617762,85.42199488491049,0.7435275923089508,76.98209718670077,45.78005115089514,2.0,66.66666666666666,0,75.91219096334187,2등급·높음,1
2025-05,경기도,47.0,183285,0.2564312409635267,116.27,61.52183005617762,87.0843989769821,0.4154647577188278,71.35549872122762,45.78005115089514,2.0,66.66666666666666,0,75.70119352088662,2등급·높음,1
2025-06,부산광역시,12.0,55922,0.2145845999785415,116.31,70.97058460731459,83.88746803069054,0.41233001695051286,70.84398976982096,54.47570332480819,2.0,66.66666666666666,0,75.1449275362319,2등급·높음,1
2024-06,울산광역시,9.0,19964,0.4508114606291324,113.84,70.40797645934353,95.14066496163683,6.668667266846723,95.14066496163683,2.3017902813299234,1.0,33.33333333333333,1,75.03410059676045,2등급·높음,1
2024-12,경상남도,18.0,67454,0.2668485189907196,114.91,40.892561338146805,88.23529411764706,2.729036011294217,90.28132992327366,32.73657289002558,1.0,33.33333333333333,0,74.82949701619778,2등급·높음,1
2024-09,광주광역시,8.0,22065,0.3625651484251076,114.65,74.58121856449478,92.32736572890026,-0.13955784585487044,51.150895140664964,24.04092071611253,3.0,100.0,1,74.61636828644502,2등급·높음,1
2026-01,광주광역시,4.0,22065,0.1812825742125538,118.03,37.281032920297086,80.81841432225065,-0.5582313834194811,32.22506393861892,89.25831202046037,3.0,100.0,0,74.2838874680307,2등급·높음,1
2026-01,충청북도,5.0,31440,0.1590330788804071,118.03,37.281032920297086,78.26086956521739,1.6825952348902964,86.18925831202046,89.25831202046037,0.0,0.0,0,73.67007672634271,2등급·높음,0
2026-03,광주광역시,4.0,22065,0.1812825742125538,118.8,48.01873224613504,80.81841432225065,-0.387185139834333,38.61892583120204,97.9539641943734,2.0,66.66666666666666,0,73.53367433930096,2등급·높음,1
2025-01,대구광역시,9.0,37976,0.2369917842848114,115.71,37.60077504162818,85.42199488491049,2.0789383846429934,88.23529411764706,37.084398976982094,1.0,33.33333333333333,0,73.52514919011084,2등급·높음,1
2024-08,경기도,63.0,183285,0.3437269825681316,114.54,79.53516619543673,90.7928388746803,0.3276482941298739,69.30946291560103,19.69309462915601,2.0,66.66666666666666,1,73.41858482523445,2등급·높음,1
2025-05,강원특별자치도,9.0,43926,0.204890042343942,116.27,61.52183005617762,83.12020460358056,1.7445613300535583,86.44501278772378,45.78005115089514,1.0,33.33333333333333,0,73.20545609548168,2등급·높음,1
2024-11,부산광역시,19.0,55922,0.339758949966024,114.4,51.50983011087168,90.28132992327366,2.319311492584428,89.51406649616368,15.34526854219949,1.0,33.33333333333333,0,73.19266837169651,2등급·높음,1
2024-07,전라남도,10.0,37127,0.2693457591510221,114.13,77.3364558671032,88.7468030690537,10.903623446233661,96.9309462915601,10.997442455242968,1.0,33.33333333333333,1,73.17988064791133,2등급·높음,1
2025-05,광주광역시,4.0,22065,0.1812825742125538,116.27,61.52183005617762,80.81841432225065,0.652575388771788,75.95907928388746,45.78005115089514,2.0,66.66666666666666,0,73.1756180733163,2등급·높음,1
2024-12,경기도,43.0,183285,0.2346073055623755,114.91,40.892561338146805,84.91048593350384,2.8986725529043986,91.04859335038363,32.73657289002558,1.0,33.33333333333333,0,73.154305200341,2등급·높음,1
2025-07,제주특별자치도,4.0,24251,0.1649416518906437,116.52,77.75407159005208,79.53964194373401,6.367472634339203,94.62915601023018,67.51918158567774,0.0,0.0,1,72.80051150895142,2등급·높음,0
2025-01,경기도,37.0,183285,0.2018714024606487,115.71,37.60077504162818,82.86445012787725,0.606908689897936,74.42455242966753,37.084398976982094,2.0,66.66666666666666,0,72.68968456948,2등급·높음,1
2026-03,경기도,27.0,183285,0.1473115639577706,118.8,48.01873224613504,76.47058823529412,0.9011276183526726,79.28388746803068,97.9539641943734,0.0,0.0,0,72.60869565217392,2등급·높음,0
2025-04,부산광역시,13.0,55922,0.2324666499767533,116.38,56.031464941879086,84.65473145780051,-0.10946270014707393,52.17391304347826,58.82352941176471,2.0,66.66666666666666,0,72.48508098891732,2등급·높음,1
2024-06,충청북도,9.0,31440,0.2862595419847328,113.84,70.40797645934353,89.00255754475704,6.086427267194161,94.11764705882352,2.3017902813299234,1.0,33.33333333333333,1,71.4535379369139,2등급·높음,1
2025-02,경상북도,11.0,54980,0.2000727537286286,116.08,38.141470081779424,82.35294117647058,1.2141040551075457,82.6086956521739,41.432225063938624,1.0,33.33333333333333,0,71.36402387041772,2등급·높음,1
2024-11,세종특별자치시,1.0,4829,0.2070822116380203,114.4,51.50983011087168,83.50383631713555,20.70822116380203,98.72122762148338,15.34526854219949,1.0,33.33333333333333,0,71.3064791133845,2등급·높음,1
2024-11,대전광역시,5.0,23164,0.2158521844241063,114.4,51.50983011087168,84.14322250639387,8.259976872064765,95.9079283887468,15.34526854219949,1.0,33.33333333333333,0,71.09548167092925,2등급·높음,1
2025-10,대구광역시,6.0,37976,0.1579945228565409,117.42,62.1988525681886,77.62148337595907,1.094178097180522,81.32992327365729,80.56265984654732,0.0,0.0,1,71.04219948849105,2등급·높음,0
2024-06,대전광역시,8.0,23164,0.3453634950785702,113.84,70.40797645934353,91.04859335038363,0.32094280157390376,68.79795396419436,2.3017902813299234,2.0,66.66666666666666,1,70.84825234441603,2등급·높음,1
2026-03,경상남도,9.0,67454,0.1334242594953598,118.8,48.01873224613504,74.42455242966753,0.6103102484406577,74.68030690537084,97.9539641943734,0.0,0.0,0,70.56265984654732,2등급·높음,0
2025-03,광주광역시,4.0,22065,0.1812825742125538,116.29,48.30477583011704,80.81841432225065,0.6525753887717889,76.21483375959079,50.127877237851656,1.0,33.33333333333333,0,70.54560954816709,2등급·높음,1
2026-01,서울특별시,21.0,138619,0.1514943838867687,118.03,37.281032920297086,76.98209718670077,0.5560888602194183,73.65728900255755,89.25831202046037,0.0,0.0,0,70.46035805626599,2등급·높음,0
2025-02,인천광역시,18.0,41726,0.4313857067535829,116.08,38.141470081779424,94.62915601023018,-0.3282603732101602,42.45524296675192,41.432225063938624,1.0,33.33333333333333,0,70.0852514919011,2등급·높음,1
2026-03,인천광역시,5.0,41726,0.1198293629871063,118.8,48.01873224613504,71.0997442455243,0.9694877953605164,80.30690537084399,97.9539641943734,0.0,0.0,0,69.85933503836318,2등급·높음,0
2025-10,전라남도,5.0,37127,0.134672879575511,117.42,62.1988525681886,75.1918158567775,0.9859732973781743,80.56265984654732,80.56265984654732,0.0,0.0,1,69.55242966751919,2등급·높음,0
2025-11,전라남도,6.0,37127,0.1616074554906133,117.2,49.88159018896363,79.15601023017904,0.45753293665227845,72.89002557544757,76.21483375959079,0.0,0.0,0,69.5460358056266,2등급·높음,0
2024-12,광주광역시,5.0,22065,0.2266032177656922,114.91,40.892561338146805,84.39897698209718,0.46895736708575814,73.40153452685422,32.73657289002558,1.0,33.33333333333333,0,69.34356351236146,2등급·높음,1
2025-09,경상남도,9.0,67454,0.1334242594953598,117.06,72.26859651924399,74.42455242966753,1.895522775204968,87.21227621483376,71.86700767263427,0.0,0.0,1,69.15601023017905,2등급·높음,0
2025-11,충청남도,5.0,42097,0.1187733092619426,117.2,49.88159018896363,70.58823529411765,6.186724173740863,94.37340153452686,76.21483375959079,0.0,0.0,0,69.1304347826087,2등급·높음,0
2025-12,대구광역시,6.0,37976,0.1579945228565409,117.57,41.42148908059404,77.62148337595907,-0.135505761704988,51.406649616368284,84.91048593350384,1.0,33.33333333333333,0,69.04305200341005,2등급·높음,0
2025-09,전라남도,5.0,37127,0.134672879575511,117.06,72.26859651924399,75.1918158567775,1.265144837998204,83.12020460358056,71.86700767263427,0.0,0.0,1,68.75959079283888,2등급·높음,0
2026-02,강원특별자치도,4.0,43926,0.091062241041752,118.4,42.12641637472754,64.06649616368286,4.745920665464365,93.35038363171356,93.60613810741688,0.0,0.0,0,67.94757033248082,2등급·높음,0
2025-11,부산광역시,7.0,55922,0.1251743499874825,117.2,49.88159018896363,72.25063938618926,1.3432999299417463,83.37595907928389,76.21483375959079,0.0,0.0,0,67.84526854219949,2등급·높음,0
2025-01,울산광역시,3.0,19964,0.1502704868763774,115.71,37.60077504162818,76.72634271099744,15.02704868763774,97.9539641943734,37.084398976982094,0.0,0.0,0,67.3529411764706,2등급·높음,0
2024-09,충청북도,6.0,31440,0.1908396946564885,114.65,74.58121856449478,81.84143222506394,0.7310475911981869,76.72634271099744,24.04092071611253,1.0,33.33333333333333,1,67.29752770673488,2등급·높음,1
2025-07,대구광역시,6.0,37976,0.1579945228565409,116.52,77.75407159005208,77.62148337595907,-0.09461060168558261,52.685421994884905,67.51918158567774,1.0,33.33333333333333,1,66.69011082693947,2등급·높음,0
2025-05,전라남도,5.0,37127,0.134672879575511,116.27,61.52183005617762,75.1918158567775,2.9170039452478354,91.30434782608695,45.78005115089514,0.0,0.0,0,66.48337595907928,2등급·높음,0
2026-02,경상남도,7.0,67454,0.1037744240519465,118.4,42.12641637472754,67.51918158567774,0.6417743777997413,75.44757033248082,93.60613810741688,0.0,0.0,0,66.26598465473145,2등급·높음,0
2026-03,전북특별자치도,5.0,31373,0.1593727090173078,118.8,48.01873224613504,78.51662404092072,-0.33415214531942683,41.687979539641944,97.9539641943734,0.0,0.0,0,66.2148337595908,2등급·높음,0
2025-10,제주특별자치도,3.0,24251,0.1237062389179827,117.42,62.1988525681886,71.61125319693095,0.4459288921788527,72.1227621483376,80.56265984654732,0.0,0.0,1,65.89514066496164,2등급·높음,0
2025-12,경기도,21.0,183285,0.1145756608560438,117.57,41.42148908059404,70.076726342711,0.44211875941476086,71.86700767263427,84.91048593350384,0.0,0.0,0,65.65217391304348,2등급·높음,0
2025-06,서울특별시,20.0,138619,0.1442803656064464,116.31,70.97058460731459,76.21483375959079,0.774366906655878,77.49360613810742,54.47570332480819,0.0,0.0,0,65.58823529411765,2등급·높음,0
2025-09,광주광역시,4.0,22065,0.1812825742125538,117.06,72.26859651924399,80.81841432225065,-0.5065866000050657,34.52685421994885,71.86700767263427,1.0,33.33333333333333,1,65.46888320545611,2등급·높음,1
2025-11,인천광역시,5.0,41726,0.1198293629871063,117.2,49.88159018896363,71.0997442455243,0.5852642175310045,74.16879795396419,76.21483375959079,0.0,0.0,0,65.37084398976982,2등급·높음,0
2024-05,강원특별자치도,13.0,43926,0.2959522833856941,114.1,62.72419013774592,89.25831202046037,0.0,59.46291560102301,6.649616368286446,1.0,33.33333333333333,0,65.31543052003411,2등급·높음,1
2026-02,전북특별자치도,4.0,31373,0.1274981672138463,118.4,42.12641637472754,73.1457800511509,-0.4101874146297443,38.36317135549872,93.60613810741688,1.0,33.33333333333333,0,65.2770673486786,2등급·높음,0
2026-02,부산광역시,7.0,55922,0.1251743499874825,118.4,42.12641637472754,72.25063938618926,-0.7080542848484366,23.273657289002557,93.60613810741688,2.0,66.66666666666666,0,65.1001705029838,2등급·높음,0
2025-07,서울특별시,18.0,138619,0.1298523290458018,116.52,77.75407159005208,73.40153452685422,0.34755553763713737,69.56521739130434,67.51918158567774,0.0,0.0,1,64.41176470588235,2등급·높음,0
2024-05,대전광역시,6.0,23164,0.2590226213089276,114.1,62.72419013774592,87.59590792838875,0.0,59.46291560102301,6.649616368286446,1.0,33.33333333333333,0,64.40110826939473,2등급·높음,1
2025-06,인천광역시,5.0,41726,0.1198293629871063,116.31,70.97058460731459,71.0997442455243,1.5995444497407154,85.42199488491049,54.47570332480819,0.0,0.0,0,64.3606138107417,2등급·높음,0
2026-03,전라남도,3.0,37127,0.0808037277453066,118.8,48.01873224613504,58.31202046035806,1.4585019726239192,84.14322250639387,97.9539641943734,0.0,0.0,0,63.593350383631716,2등급·높음,0
2025-03,강원특별자치도,5.0,43926,0.11382780130219,116.29,48.30477583011704,69.82097186700767,2.068532357487523,87.97953964194375,50.127877237851656,0.0,0.0,0,63.516624040920725,2등급·높음,0
2025-06,대구광역시,6.0,37976,0.1579945228565409,116.31,70.97058460731459,77.62148337595907,-0.2386703199136969,46.547314578005114,54.47570332480819,1.0,33.33333333333333,0,63.50596760443308,2등급·높음,0
2025-10,광주광역시,2.0,22065,0.0906412871062769,117.42,62.1988525681886,62.53196930946292,0.1766175964111318,67.0076726342711,80.56265984654732,1.0,33.33333333333333,1,63.21184995737426,2등급·높음,0
2024-05,대구광역시,9.0,37976,0.2369917842848114,114.1,62.72419013774592,85.42199488491049,0.0,59.46291560102301,6.649616368286446,1.0,33.33333333333333,0,63.20545609548168,2등급·높음,1
2026-01,대전광역시,2.0,23164,0.0863408737696425,118.03,37.281032920297086,59.71867007672634,0.1755950917659947,66.62404092071611,89.25831202046037,1.0,33.33333333333333,0,62.892156862745104,2등급·높음,0
2025-12,서울특별시,14.0,138619,0.1009962559245125,117.57,41.42148908059404,67.13554987212275,0.1214813828565963,65.72890025575447,84.91048593350384,0.0,0.0,0,62.806905370843985,2등급·높음,0
2026-03,경상북도,5.0,54980,0.0909421607857402,118.8,48.01873224613504,63.29923273657288,-0.19371022886863565,49.10485933503836,97.9539641943734,1.0,33.33333333333333,0,62.6619778346121,2등급·높음,0
2025-11,서울특별시,15.0,138619,0.1082102742048348,117.2,49.88159018896363,68.67007672634271,0.1943702125705536,67.26342710997443,76.21483375959079,0.0,0.0,0,62.653452685421996,2등급·높음,0
2025-04,대구광역시,5.0,37976,0.1316621023804507,116.38,56.031464941879086,73.78516624040921,-0.19861683237931088,48.84910485933504,58.82352941176471,1.0,33.33333333333333,0,62.50852514919013,2등급·높음,0
2025-05,충청북도,3.0,31440,0.0954198473282442,116.27,61.52183005617762,65.34526854219949,9.54198473282442,96.67519181585678,45.78005115089514,0.0,0.0,0,62.141943734015356,2등급·높음,0
2024-12,대구광역시,5.0,37976,0.1316621023804507,114.91,40.892561338146805,73.78516624040921,1.2606313241671432,82.86445012787725,32.73657289002558,0.0,0.0,0,62.06521739130436,2등급·높음,0
2024-06,부산광역시,9.0,55922,0.1609384499839061,113.84,70.40797645934353,78.77237851662404,2.735208383804447,90.53708439897699,2.3017902813299234,0.0,0.0,1,61.77749360613812,2등급·높음,0
2024-10,전라남도,6.0,37127,0.1616074554906133,114.69,61.13916856106862,79.15601023017904,0.26465861354615455,68.03069053708441,28.388746803069054,0.0,0.0,0,61.400255754475715,2등급·높음,0
2024-05,경기도,36.0,183285,0.1964154186103609,114.1,62.72419013774592,82.09718670076727,0.0,59.46291560102301,6.649616368286446,1.0,33.33333333333333,0,61.37681159420291,2등급·높음,1
2024-05,경상북도,10.0,54980,0.1818843215714805,114.1,62.72419013774592,81.58567774936061,0.0,59.46291560102301,6.649616368286446,1.0,33.33333333333333,0,61.09548167092925,2등급·높음,1
2025-09,인천광역시,4.0,41726,0.095863490389685,117.06,72.26859651924399,66.11253196930946,0.29263210876550194,68.28644501278772,71.86700767263427,0.0,0.0,1,60.79923273657289,2등급·높음,0
2024-11,경상남도,9.0,67454,0.1334242594953598,114.4,51.50983011087168,74.42455242966753,1.8955227752049688,87.46803069053708,15.34526854219949,0.0,0.0,0,60.72890025575448,2등급·높음,0
2025-06,전라남도,4.0,37127,0.1077383036604088,116.31,70.97058460731459,68.28644501278772,0.6162333108613591,74.93606138107417,54.47570332480819,0.0,0.0,0,60.71611253196931,2등급·높음,0
2026-01,대구광역시,4.0,37976,0.1053296819043606,118.03,37.281032920297086,67.77493606138107,-0.5330626796421232,33.50383631713555,89.25831202046037,1.0,33.33333333333333,0,60.69906223358909,2등급·높음,0
2025-02,서울특별시,16.0,138619,0.1154242924851571,116.08,38.141470081779424,70.33248081841433,0.8523160089450561,78.26086956521739,41.432225063938624,0.0,0.0,0,60.54987212276215,2등급·높음,0
2025-07,경상북도,5.0,54980,0.0909421607857402,116.52,77.75407159005208,63.29923273657288,0.5634120232125759,73.91304347826086,67.51918158567774,0.0,0.0,1,59.72506393861892,3등급·관찰,0
2025-09,경기도,20.0,183285,0.109119677005756,117.06,72.26859651924399,69.18158567774935,-0.44255865285146084,37.59590792838875,71.86700767263427,1.0,33.33333333333333,1,59.68243819266837,3등급·관찰,0
2026-03,강원특별자치도,3.0,43926,0.068296680781314,118.8,48.01873224613504,52.685421994884905,0.9402419806761467,79.79539641943734,97.9539641943734,0.0,0.0,0,59.629156010230176,3등급·관찰,0
2026-02,서울특별시,13.0,138619,0.0937822376441901,118.4,42.12641637472754,64.70588235294117,-0.2031072829286303,48.33759590792839,93.60613810741688,0.0,0.0,0,59.29667519181586,3등급·관찰,0
2025-04,광주광역시,2.0,22065,0.0906412871062769,116.38,56.031464941879086,62.53196930946292,2.757871686032703e-16,63.68286445012787,58.82352941176471,1.0,33.33333333333333,0,59.286018755328236,3등급·관찰,0
2024-06,광주광역시,3.0,22065,0.1359619306594153,113.84,70.40797645934353,75.70332480818415,1.6384713062712508,85.6777493606138,2.3017902813299234,0.0,0.0,1,59.117647058823536,3등급·관찰,0
2025-11,충청북도,3.0,31440,0.0954198473282442,117.2,49.88159018896363,65.34526854219949,-0.33460035333797344,41.432225063938624,76.21483375959079,1.0,33.33333333333333,0,58.9919011082694,3등급·관찰,0
2025-06,경상북도,5.0,54980,0.0909421607857402,116.31,70.97058460731459,63.29923273657288,0.9249196476056152,79.53964194373401,54.47570332480819,0.0,0.0,0,58.89386189258312,3등급·관찰,0
2024-11,경상북도,7.0,54980,0.1273190251000363,114.4,51.50983011087168,72.89002557544757,1.1268240464251507,81.84143222506394,15.34526854219949,0.0,0.0,0,58.75959079283887,3등급·관찰,0
2026-02,경상북도,4.0,54980,0.0727537286285922,118.4,42.12641637472754,56.26598465473146,-0.1801866733936357,50.127877237851656,93.60613810741688,1.0,33.33333333333333,0,58.34612105711851,3등급·관찰,0
2025-08,울산광역시,2.0,19964,0.1001803245842516,116.45,78.49616926828206,66.62404092071611,-0.3125351602055234,43.22250639386189,63.171355498721226,1.0,33.33333333333333,1,58.096760443307765,3등급·관찰,0
2025-08,서울특별시,15.0,138619,0.1082102742048348,116.45,78.49616926828206,68.67007672634271,-0.07524656889754576,53.196930946291566,63.171355498721226,0.0,0.0,1,57.88363171355499,3등급·관찰,0
2024-09,부산광역시,7.0,55922,0.1251743499874825,114.65,74.58121856449478,72.25063938618926,0.4464952040036592,72.37851662404093,24.04092071611253,0.0,0.0,1,57.819693094629166,3등급·관찰,0
2025-03,부산광역시,7.0,55922,0.1251743499874825,116.29,48.30477583011704,72.25063938618926,-0.4807949876435689,35.80562659846547,50.127877237851656,1.0,33.33333333333333,0,57.75149190110828,3등급·관찰,0
2025-03,대전광역시,2.0,23164,0.0863408737696425,116.29,48.30477583011704,59.71867007672634,1.4842741157436952,84.65473145780051,50.127877237851656,0.0,0.0,0,57.295396419437346,3등급·관찰,0
2025-03,경기도,20.0,183285,0.109119677005756,116.29,48.30477583011704,69.18158567774935,-0.3350303126289679,41.17647058823529,50.127877237851656,1.0,33.33333333333333,0,57.13768115942029,3등급·관찰,0
2025-01,제주특별자치도,2.0,24251,0.0824708259453218,115.71,37.60077504162818,58.95140664961637,8.24708259453218,95.65217391304348,37.084398976982094,0.0,0.0,0,57.11636828644502,3등급·관찰,0
2024-08,전북특별자치도,3.0,31373,0.0956236254103847,114.54,79.53516619543673,65.72890025575447,2.379989052050362,89.769820971867,19.69309462915601,0.0,0.0,1,57.058823529411754,3등급·관찰,0
2026-02,인천광역시,3.0,41726,0.0718976177922638,118.4,42.12641637472754,54.47570332480819,3.3890577484233943e-16,64.19437340153452,93.60613810741688,0.0,0.0,0,56.84143222506394,3등급·관찰,0
2026-01,인천광역시,3.0,41726,0.0718976177922638,118.03,37.281032920297086,54.47570332480819,0.10808730860439877,65.08951406649616,89.25831202046037,0.0,0.0,0,56.36828644501279,3등급·관찰,0
2025-03,서울특별시,13.0,138619,0.0937822376441901,116.29,48.30477583011704,64.70588235294117,0.10214877611720675,64.70588235294117,50.127877237851656,0.0,0.0,0,56.04859335038363,3등급·관찰,0
2024-10,부산광역시,6.0,55922,0.1072922999892707,114.69,61.13916856106862,68.03069053708441,0.4386715271471881,71.61125319693095,28.388746803069054,0.0,0.0,0,55.997442455242975,3등급·관찰,0
2025-05,대전광역시,2.0,23164,0.0863408737696425,116.27,61.52183005617762,59.71867007672634,0.8119255626644155,78.00511508951406,45.78005115089514,0.0,0.0,0,55.313299232736576,3등급·관찰,0
2024-10,서울특별시,14.0,138619,0.1009962559245125,114.69,61.13916856106862,67.13554987212275,0.3920555078219612,70.58823529411765,28.388746803069054,0.0,0.0,0,55.3005115089514,3등급·관찰,0
2025-12,경상남도,5.0,67454,0.0741245886085332,117.57,41.42148908059404,57.033248081841435,-1.6496708081858908e-16,54.987212276214834,84.91048593350384,0.0,0.0,0,55.10230179028134,3등급·관찰,0
2025-08,경기도,16.0,183285,0.0872957416046048,116.45,78.49616926828206,60.86956521739131,-0.6397368863197656,27.10997442455243,63.171355498721226,2.0,66.66666666666666,1,55.04262574595055,3등급·관찰,0
2024-09,서울특별시,13.0,138619,0.0937822376441901,114.65,74.58121856449478,64.70588235294117,0.8636111815194122,78.77237851662404,24.04092071611253,0.0,0.0,1,54.94884910485934,3등급·관찰,0
2025-10,부산광역시,5.0,55922,0.0894102499910589,117.42,62.1988525681886,61.76470588235294,-0.3241798452527508,42.96675191815857,80.56265984654732,0.0,0.0,1,54.64833759590793,3등급·관찰,0
2024-12,대전광역시,2.0,23164,0.0863408737696425,114.91,40.892561338146805,59.71867007672634,0.1755950917659947,66.62404092071611,32.73657289002558,1.0,33.33333333333333,0,54.413895993179885,3등급·관찰,0
2024-06,경기도,25.0,183285,0.136399596257195,113.84,70.40797645934353,75.95907928388746,-0.29075261313911094,44.75703324808184,2.3017902813299234,1.0,33.33333333333333,1,54.4075021312873,3등급·관찰,0
2026-01,경상남도,4.0,67454,0.0592996708868265,118.03,37.281032920297086,50.0,0.07678356708810513,64.45012787723785,89.25831202046037,0.0,0.0,0,53.77877237851663,3등급·관찰,0
2026-03,서울특별시,10.0,138619,0.0721401828032232,118.8,48.01873224613504,55.49872122762148,-0.3451014857194129,40.40920716112532,97.9539641943734,0.0,0.0,0,53.29923273657289,3등급·관찰,0
2024-12,경상북도,5.0,54980,0.0909421607857402,114.91,40.892561338146805,63.29923273657288,0.21978988087388468,67.51918158567774,32.73657289002558,0.0,0.0,0,53.228900255754475,3등급·관찰,0
2025-02,강원특별자치도,3.0,43926,0.068296680781314,116.08,38.141470081779424,52.685421994884905,2.109844534598436,88.49104859335038,41.432225063938624,0.0,0.0,0,52.890025575447574,3등급·관찰,0
